date,exchange,fromSymbol,toSymbol,close,high,low,open,volumefrom,volumeto
2019-07-21,Yobit,START,USD,0.006442,0.006442,0.006442,0.006442,0,0
2019-07-21,Yobit,START,WAVES,0.003489,0.003971,0.003489,0.003971,97.07,0.3613
2019-07-21,Yobit,START,ETH,0.00002407,0.00002611,0.00002067,0.00002611,391.81,0.009143
2019-07-21,Yobit,KC,DOGE,3.954,3.954,3.954,3.954,0,0
2019-07-21,Yobit,KC,RUR,0.86,0.86,0.86,0.86,0,0
2019-07-21,Yobit,KC,ETH,0.0000666,0.0000666,0.0000666,0.0000666,0,0
2019-07-21,Yobit,START,RUR,0.3785,0.4058,0.3566,0.4058,37.93,14.1
2019-07-21,Yobit,BRAT,RUR,0.0015,0.0015,0.0015,0.0015,0,0
2019-07-21,Yobit,KC,USD,0.008,0.008,0.008,0.008,0,0
2019-07-21,Yobit,BRAT,DOGE,0.0055,0.0055,0.0055,0.0055,0,0
2019-07-21,Yobit,START,BTC,4.1e-7,5.7e-7,4.1e-7,5.7e-7,51720.56,0.02162
2019-07-21,Yobit,BRAT,USD,0.000017,0.000017,0.000017,0.000017,0,0
2019-07-21,Yobit,BRAT,ETH,8e-8,8e-8,8e-8,8e-8,0,0
2019-07-21,Yobit,IND,ETH,0.0000468,0.00005127,0.0000468,0.00005127,6.131,0.0002869
2019-07-21,Yobit,IND,USD,0.01163,0.01198,0.01163,0.01198,25.79,0.303
2019-07-21,Yobit,IND,WAVES,0.009137,0.009137,0.009137,0.009137,0,0
2019-07-21,Yobit,IND,BTC,0.000001,0.000001,0.000001,0.000001,0,0
2019-07-21,Yobit,IND,DOGE,4.285,4.285,4.285,4.285,0,0
2019-07-21,Yobit,IND,RUR,0.6858,0.7053,0.6858,0.7053,2.579,1.769
2019-07-21,Yobit,BUZZ,DOGE,0.004,0.004,0.004,0.004,0,0
2019-07-21,Yobit,LOOM,DOGE,14.8,15.11,14.8,15.11,24.68,365.36
2019-07-21,Yobit,LOOM,WAVES,0.042,0.042,0.042,0.042,0,0
2019-07-21,Yobit,LOOM,RUR,1.5,1.5,1.5,1.5,0,0
2019-07-21,Yobit,LOOM,BTC,0.00000428,0.00000433,0.00000424,0.00000424,156.78,0.0006767
2019-07-21,Yobit,LOOM,USD,0.07054,0.07054,0.07054,0.07054,0,0
2019-07-21,Yobit,LOOM,ETH,0.0001993,0.00021,0.0001993,0.00021,24.57,0.004896
2019-07-21,Yobit,BUZZ,WAVES,0.00000837,0.00000837,0.00000837,0.00000837,0,0
2019-07-21,Yobit,BUZZ,RUR,0.00165,0.00165,0.0008497,0.0009,2498.11,2.229
2019-07-21,Yobit,BUZZ,USD,0.00001607,0.00001607,0.00001607,0.00001607,0,0
2019-07-21,Yobit,BUZZ,ETH,7e-8,7e-8,7e-8,7e-8,2365.11,0.0001656
2019-07-21,Yobit,BUZZ,BTC,1e-8,1e-8,1e-8,1e-8,100000,0.001
2019-07-21,Yobit,OMC,DOGE,8.001,8.001,8.001,8.001,0,0
2019-07-21,Yobit,SCASH,RUR,0.192,0.192,0.192,0.192,0,0
2019-07-21,Yobit,SCASH,DOGE,0.4,0.4,0.4,0.4,0,0
2019-07-21,Yobit,OMC,BTC,0.00000311,0.00000311,0.00000311,0.00000311,0,0
2019-07-21,Yobit,SCASH,USD,0.004,0.004,0.004,0.004,0,0
2019-07-21,Yobit,SCASH,ETH,0.0000111,0.00001113,0.0000111,0.0000111,1000,0.0111
2019-07-21,Yobit,EUC,ETH,0.00001221,0.00001221,0.00001221,0.00001221,0,0
2019-07-21,Yobit,UNITS,DOGE,2.201,2.201,2.201,2.201,0,0
2019-07-21,Yobit,BTCM,ETH,0.00000958,0.00000958,0.00000958,0.00000958,0,0
2019-07-21,Yobit,UNITS,ETH,0.00002345,0.00002345,0.00002345,0.00002345,0,0
2019-07-21,Yobit,BTCM,RUR,0.14,0.14,0.14,0.14,0,0
2019-07-21,Yobit,CAG,USD,0.05607,0.05607,0.05607,0.05607,0,0
2019-07-21,Yobit,BTCM,USD,0.002504,0.002504,0.0025,0.0025,1770.51,4.429
2019-07-21,Yobit,CAG,RUR,3.127,3.127,3.127,3.127,0,0
2019-07-21,Yobit,CAG,WAVES,0.0901,0.0901,0.0901,0.0901,0,0
2019-07-21,Yobit,CAG,BTC,0.0000052,0.0000052,0.0000052,0.0000052,0,0
2019-07-21,Yobit,CAG,ETH,0.0002051,0.0002051,0.0002051,0.0002051,0,0
2019-07-21,Yobit,CAG,DOGE,22.95,22.95,22.95,22.95,0,0
2019-07-21,Yobit,LHC,DOGE,2.231,2.231,2.231,2.231,0,0
2019-07-21,Yobit,LUX,ETH,0.0039,0.0039,0.0039,0.0039,0,0
2019-07-21,Yobit,LUX,RUR,45,45,45,45,0,0
2019-07-21,Yobit,UNIFY,WAVES,0.004845,0.004845,0.004845,0.004845,0,0
2019-07-21,Yobit,UNIFY,USD,0.01085,0.01085,0.01085,0.01085,0,0
2019-07-21,Yobit,UNIFY,DOGE,2.338,2.338,2.338,2.338,0,0
2019-07-21,Yobit,UNIFY,RUR,0.1737,0.1737,0.1737,0.1737,0,0
2019-07-21,Yobit,UNIFY,ETH,0.00002488,0.00002488,0.00002488,0.00002488,0,0
2019-07-21,Yobit,UNIFY,BTC,6.9e-7,6.9e-7,6.9e-7,6.9e-7,0,0
2019-07-21,Yobit,IMPS,ETH,0.00000116,0.00000116,0.00000116,0.00000116,0,0
2019-07-21,Yobit,IMPS,DOGE,0.1365,0.1365,0.1365,0.1365,0,0
2019-07-21,Yobit,IMPS,USD,0.00011,0.00011,0.00011,0.00011,0,0
2019-07-21,Yobit,CST,USD,0.00999,0.00999,0.00999,0.00999,0,0
2019-07-21,Yobit,LEAF,ETH,2e-8,2e-8,2e-8,2e-8,0,0
2019-07-21,Yobit,EDUC,DOGE,1.19,1.399,1.19,1.19,36374.11,46076.9
2019-07-21,Yobit,EDUC,USD,0.0039,0.00425,0.0039,0.00425,242313.02,975.05
2019-07-21,Yobit,EDUC,BTC,3.6e-7,3.9e-7,3.6e-7,3.6e-7,38260710.67,14.21
2019-07-21,Yobit,GIZ,BTC,3e-8,3e-8,3e-8,3e-8,0,0
2019-07-21,Yobit,EDUC,RUR,0.242,0.2602,0.242,0.2466,31959.92,7865.94
2019-07-21,Yobit,CST,DOGE,1.324,1.906,1.324,1.906,16.62,22
2019-07-21,Yobit,CST,ETH,0.00001801,0.00001801,0.00001801,0.00001801,0,0
2019-07-21,Yobit,CST,RUR,0.5244,0.5244,0.5244,0.5244,0,0
2019-07-21,Yobit,MDT,DOGE,4.894,4.894,4.894,4.894,0,0
2019-07-21,Yobit,EDUC,ETH,0.00001745,0.00001745,0.0000157,0.0000157,17288.26,0.2863
2019-07-21,Yobit,MDT,RUR,0.3047,0.3047,0.3047,0.3047,0,0
2019-07-21,Yobit,EDUC,WAVES,0.002152,0.0025,0.002152,0.0025,1746.83,3.761
2019-07-21,Yobit,LHC,ETH,0.00002425,0.00002425,0.00002425,0.00002425,0,0
2019-07-21,Yobit,EUC,DOGE,1.392,1.392,1.392,1.392,0,0
2019-07-21,Yobit,IMPS,RUR,0.01503,0.01503,0.01503,0.01503,0,0
2019-07-21,Yobit,MDT,USD,0.01221,0.01221,0.01221,0.01221,0,0
2019-07-21,Yobit,MDT,ETH,0.00002532,0.00002532,0.00002532,0.00002532,0,0
2019-07-21,Yobit,GMR,WAVES,0.005236,0.005236,0.005236,0.005236,0,0
2019-07-21,Yobit,GMR,RUR,0.3688,0.3688,0.3688,0.3688,0,0
2019-07-21,Yobit,GMR,ETH,0.00004,0.00004,0.00004,0.00004,0,0
2019-07-21,Yobit,GMR,USD,0.008,0.008,0.008,0.008,0,0
2019-07-21,Yobit,GMR,BTC,7.7e-7,7.7e-7,7.6e-7,7.6e-7,2328.34,0.001793
2019-07-21,Yobit,GMR,DOGE,2.065,2.065,2.065,2.065,0,0
2019-07-21,Yobit,BOT,RUR,21,21,21,21,0,0
2019-07-21,Yobit,CYC,WAVES,0.00015,0.0002639,0.00015,0.0002639,8.06,0.001209
2019-07-21,Yobit,LENIN,DOGE,0.167,0.167,0.167,0.167,0,0
2019-07-21,Yobit,CYC,BTC,3e-8,3e-8,3e-8,3e-8,0,0
2019-07-21,Yobit,LENIN,ETH,0.00000304,0.00000304,0.00000304,0.00000304,0,0
2019-07-21,Yobit,PRM,USD,0.0006605,0.0006605,0.0006605,0.0006605,0,0
2019-07-21,Yobit,PRM,DOGE,0.1235,0.1235,0.1235,0.1235,0,0
2019-07-21,Yobit,PRM,ETH,0.00000146,0.00000146,0.00000146,0.00000146,0,0
2019-07-21,Yobit,PRM,RUR,0.01763,0.01763,0.01763,0.01763,0,0
2019-07-21,Yobit,PXI,DOGE,0.0954,0.0954,0.0954,0.0954,0,0
2019-07-21,Yobit,PXI,ETH,0.00000151,0.00000151,0.00000151,0.00000151,0,0
2019-07-21,Yobit,FRST,DOGE,3.792,3.792,3.792,3.792,0,0
2019-07-21,Yobit,DAI,USD,1.012,1.035,1.012,1.03,5.522,5.711
2019-07-21,Yobit,FRST,USD,0.009,0.0177,0.007448,0.01129,9005.66,92.77
2019-07-21,Yobit,FRST,ETH,0.00003227,0.00003227,0.00003227,0.00003227,0,0
2019-07-21,Yobit,DAI,DOGE,346.99,346.99,143,143,1.363,472.94
2019-07-21,Yobit,FRST,RUR,0.503,0.503,0.3,0.3,12.2,6.137
2019-07-21,Yobit,SLING,DOGE,0.6624,0.6624,0.6624,0.6624,0,0
2019-07-21,Yobit,CHOOF,DOGE,0.002001,0.002001,0.002,0.002,78726.23,157.49
2019-07-21,Yobit,SLING,RUR,0.2555,0.2555,0.2555,0.2555,0,0
2019-07-21,Yobit,DAI,BTC,0.0001102,0.0001102,0.00008821,0.00008821,4.143,0.0004568
2019-07-21,Yobit,SLING,USD,0.001988,0.001988,0.001988,0.001988,0,0
2019-07-21,Yobit,CHOOF,USD,0.00001731,0.00001731,0.00001731,0.00001731,0,0
2019-07-21,Yobit,DAI,ETH,0.004549,0.004549,0.004549,0.004549,0,0
2019-07-21,Yobit,DAI,WAVES,0.6405,0.8358,0.6405,0.8358,0.0001808,0.0001158
2019-07-21,Yobit,DAI,RUR,55.14,55.14,55.14,55.14,0,0
2019-07-21,Yobit,CHOOF,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,SLING,BTC,1.6e-7,1.6e-7,1.6e-7,1.6e-7,0,0
2019-07-21,Yobit,PENC,BTC,0.0000031,0.00000311,0.0000031,0.0000031,79.51,0.0002469
2019-07-21,Yobit,GAIN,RUR,0.051,0.051,0.051,0.051,0,0
2019-07-21,Yobit,GAIN,DOGE,0.1884,0.1884,0.1884,0.1884,0,0
2019-07-21,Yobit,GAIN,USD,0.0002472,0.0002472,0.0002472,0.0002472,0,0
2019-07-21,Yobit,CRSP,ETH,0.00006904,0.00006904,0.00006904,0.00006904,0,0
2019-07-21,Yobit,CRSP,DOGE,0.12,0.12,0.12,0.12,0,0
2019-07-21,Yobit,GAIN,ETH,0.0000034,0.0000034,0.0000034,0.0000034,0,0
2019-07-21,Yobit,CRSP,RUR,1.422,1.422,1.422,1.422,0,0
2019-07-21,Yobit,BEAN,USD,0.0003228,0.0007399,0.0003228,0.0007399,396.88,0.1281
2019-07-21,Yobit,BEAN,RUR,0.03625,0.04348,0.03625,0.03625,6.263,0.2497
2019-07-21,Yobit,BEAN,ETH,0.00000202,0.00000248,0.00000202,0.00000248,396.88,0.0008017
2019-07-21,Yobit,BEAN,DOGE,0.1995,0.1995,0.1995,0.1995,55,10.97
2019-07-21,Yobit,RDD,WAVES,0.00109,0.00119,0.0009422,0.0009422,44.3,0.04815
2019-07-21,Yobit,RDD,DOGE,0.4706,0.4706,0.47,0.4705,2557.58,1203.2
2019-07-21,Yobit,RDD,RUR,0.1014,0.1015,0.09593,0.1015,6842.16,683.46
2019-07-21,Yobit,CRSP,USD,0.0168,0.0168,0.0168,0.0168,0,0
2019-07-21,Yobit,CCT,ETH,0.00001052,0.00001052,0.00001052,0.00001052,0,0
2019-07-21,Yobit,RDD,USD,0.0016,0.0016,0.001599,0.001599,6250,9.997
2019-07-21,Yobit,PRE,ETH,0.00003865,0.00003865,0.00003865,0.00003865,0,0
2019-07-21,Yobit,CCT,USD,0.0035,0.0035,0.0035,0.0035,0,0
2019-07-21,Yobit,CCT,DOGE,0.01011,0.01011,0.01011,0.01011,0,0
2019-07-21,Yobit,RDD,ETH,0.00000635,0.00000635,0.00000635,0.00000635,0,0
2019-07-21,Yobit,RDD,BTC,1.4e-7,1.5e-7,1.4e-7,1.4e-7,70388.2,0.01014
2019-07-21,Yobit,ACID,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,ELY,DOGE,0.31,0.31,0.31,0.31,0,0
2019-07-21,Yobit,CF,WAVES,0.0099,0.0099,0.0099,0.0099,0,0
2019-07-21,Yobit,VRP,USD,0.00000585,0.00000585,0.00000585,0.00000585,0,0
2019-07-21,Yobit,CRPS,ETH,0.02419,0.02419,0.02419,0.02419,0,0
2019-07-21,Yobit,NZC,USD,0.00002312,0.00002312,0.00002312,0.00002312,0,0
2019-07-21,Yobit,CRPS,RUR,1690,1857.18,700,1655,0.3671,440.67
2019-07-21,Yobit,CRPS,USD,27.2,27.2,11.3,25,0.7867,14.49
2019-07-21,Yobit,PUPA,RUR,0.0005,0.0005,0.0005,0.0005,25401.03,12.7
2019-07-21,Yobit,NZC,ETH,1.1e-7,1.1e-7,1.1e-7,1.1e-7,0,0
2019-07-21,Yobit,CF,BTC,0.00000103,0.00000103,0.00000101,0.00000101,1355.83,0.001397
2019-07-21,Yobit,VRP,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,PUPA,WAVES,0.00000334,0.00000334,0.00000334,0.00000334,0,0
2019-07-21,Yobit,HKN,DOGE,99.22,99.22,99.22,99.22,0,0
2019-07-21,Yobit,PUPA,DOGE,0.002002,0.002002,0.002002,0.002002,0,0
2019-07-21,Yobit,CRPS,DOGE,6800,6800,6800,6800,0,0
2019-07-21,Yobit,NZC,DOGE,0.009689,0.009689,0.009689,0.009689,0,0
2019-07-21,Yobit,HKN,USD,0.3708,0.3708,0.3708,0.3708,0,0
2019-07-21,Yobit,PUPA,USD,0.00000735,0.00000735,0.00000735,0.00000735,1000000,7.35
2019-07-21,Yobit,PUPA,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,HKN,RUR,9.5,9.5,9.5,9.5,0,0
2019-07-21,Yobit,HKN,WAVES,0.1262,0.1262,0.1262,0.1262,0,0
2019-07-21,Yobit,HKN,BTC,0.00001681,0.00001694,0.00001681,0.00001694,6.008,0.000101
2019-07-21,Yobit,ANT,ETH,4.5e-7,4.5e-7,4.5e-7,4.5e-7,0,0
2019-07-21,Yobit,HKN,ETH,0.0005039,0.0005039,0.0005039,0.0005039,0,0
2019-07-21,Yobit,XPY,DOGE,2.322,2.322,2.322,2.322,0,0
2019-07-21,Yobit,XPY,USD,0.01254,0.01254,0.01254,0.01254,0,0
2019-07-21,Yobit,XPY,WAVES,0.002916,0.002916,0.002916,0.002916,0,0
2019-07-21,Yobit,XPY,RUR,0.65,0.65,0.65,0.65,0,0
2019-07-21,Yobit,XPY,ETH,0.00003316,0.00003316,0.00003316,0.00003316,0,0
2019-07-21,Yobit,STALIN,WAVES,0.00000486,0.00000959,0.00000483,0.00000959,3020.3,0.01465
2019-07-21,Yobit,STALIN,RUR,0.0006028,0.0008769,0.0006028,0.0008769,2028.47,1.223
2019-07-21,Yobit,HZT,DOGE,0.158,0.158,0.158,0.158,0,0
2019-07-21,Yobit,STALIN,DOGE,0.00269,0.00269,0.00269,0.00269,153372.52,412.57
2019-07-21,Yobit,STALIN,USD,0.00001101,0.00001101,0.00001101,0.00001101,0,0
2019-07-21,Yobit,HZT,USD,0.0002193,0.0002193,0.0002193,0.0002193,0,0
2019-07-21,Yobit,HZT,RUR,0.01919,0.01919,0.01919,0.01919,0,0
2019-07-21,Yobit,ANT,USD,0.00008911,0.00008911,0.00008911,0.00008911,0,0
2019-07-21,Yobit,ANTI,DOGE,0.218,0.218,0.218,0.218,0,0
2019-07-21,Yobit,ANT,RUR,0.005926,0.005926,0.005926,0.005926,0,0
2019-07-21,Yobit,ANT,DOGE,0.03999,0.03999,0.03999,0.03999,251.04,10.04
2019-07-21,Yobit,HZT,BTC,4e-8,4e-8,4e-8,4e-8,0,0
2019-07-21,Yobit,XPY,BTC,0.00000129,0.00000129,0.000001,0.000001,2583.59,0.003089
2019-07-21,Yobit,STALIN,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,ANTI,BTC,8e-8,8e-8,8e-8,8e-8,0,0
2019-07-21,Yobit,SOUL,WAVES,0.00000296,0.00000296,0.00000296,0.00000296,0,0
2019-07-21,Yobit,MOOND,ETH,0.00000416,0.00000416,0.00000416,0.00000416,0,0
2019-07-21,Yobit,OPES,USD,0.00137,0.00137,0.00137,0.00137,0,0
2019-07-21,Yobit,SOUL,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,MOOND,DOGE,0.1744,0.1744,0.1744,0.1744,0,0
2019-07-21,Yobit,CAID,USD,0.00006071,0.00006071,0.00006071,0.00006071,0,0
2019-07-21,Yobit,OPES,ETH,0.00000242,0.00000242,0.00000242,0.00000242,0,0
2019-07-21,Yobit,MOOND,USD,0.0012,0.0012,0.0012,0.0012,0,0
2019-07-21,Yobit,SANDG,DOGE,0.1674,0.1674,0.1674,0.1674,0,0
2019-07-21,Yobit,BLHC,ETH,0.00002841,0.00002841,0.00002018,0.00002018,204.45,0.005765
2019-07-21,Yobit,CAID,ETH,4e-7,4e-7,4e-7,4e-7,0,0
2019-07-21,Yobit,QTZ,DOGE,1.775,1.775,1.775,1.775,0,0
2019-07-21,Yobit,CAID,DOGE,0.02206,0.02206,0.02206,0.02206,0,0
2019-07-21,Yobit,VTX,USD,0.0005325,0.0005325,0.0005325,0.0005325,0,0
2019-07-21,Yobit,VTX,ETH,0.00000238,0.00000238,0.00000238,0.00000238,0,0
2019-07-21,Yobit,VTX,RUR,0.02,0.032,0.02,0.032,68.14,1.363
2019-07-21,Yobit,BST,BTC,0.0001618,0.0001618,0.0001618,0.0001618,0,0
2019-07-21,Yobit,QTZ,BTC,4.7e-7,4.7e-7,4.7e-7,4.7e-7,0,0
2019-07-21,Yobit,SANDG,BTC,4e-8,4e-8,4e-8,4e-8,0,0
2019-07-21,Yobit,VTX,DOGE,0.0781,0.0781,0.0781,0.0781,0,0
2019-07-21,Yobit,CLICK,DOGE,0.29,0.29,0.29,0.29,0,0
2019-07-21,Yobit,CLICK,ETH,0.0000032,0.0000032,0.0000032,0.0000032,0,0
2019-07-21,Yobit,GBT,USD,0.0002039,0.0002039,0.0002039,0.0002039,0,0
2019-07-21,Yobit,GBT,DOGE,0.1011,0.1011,0.1011,0.1011,0,0
2019-07-21,Yobit,SSTC,RUR,0.001596,0.001596,0.001596,0.001596,0,0
2019-07-21,Yobit,M1,RUR,8,8,8,8,0,0
2019-07-21,Yobit,M1,USD,0.2826,0.2826,0.2826,0.2826,0,0
2019-07-21,Yobit,GBT,ETH,0.00000133,0.00000133,0.00000133,0.00000133,0,0
2019-07-21,Yobit,PULSE,DOGE,0.61,0.61,0.61,0.61,0,0
2019-07-21,Yobit,FOREX,ETH,4.2e-7,5.2e-7,4.2e-7,5.2e-7,10000,0.004698
2019-07-21,Yobit,PULSE,ETH,0.0000059,0.0000059,0.0000059,0.0000059,0,0
2019-07-21,Yobit,M1,DOGE,38.17,38.17,38.17,38.17,0,0
2019-07-21,Yobit,SSTC,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,ACOIN,DOGE,6.39,6.39,6.39,6.39,0,0
2019-07-21,Yobit,CC,DOGE,0.01951,0.01951,0.01951,0.01951,0,0
2019-07-21,Yobit,ACOIN,ETH,0.00009329,0.00009329,0.00009329,0.00009329,0,0
2019-07-21,Yobit,CIRC,WAVES,0.03117,0.03117,0.03117,0.03117,0,0
2019-07-21,Yobit,M1,BTC,0.00001199,0.00001199,0.00001199,0.00001199,0,0
2019-07-21,Yobit,CC,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,CIRC,DOGE,42.58,42.58,42.58,42.58,0,0
2019-07-21,Yobit,8BIT,ETH,0.1056,0.1056,0.1056,0.1056,0,0
2019-07-21,Yobit,CIRC,BTC,0.00001421,0.00001421,0.00001421,0.00001421,0,0
2019-07-21,Yobit,BTCA,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,NKT,DOGE,0.2103,0.2103,0.2103,0.2103,0,0
2019-07-21,Yobit,WMC,ETH,0.00000281,0.00000281,0.00000281,0.00000281,0,0
2019-07-21,Yobit,WMC,RUR,0.08016,0.08016,0.08016,0.08016,0,0
2019-07-21,Yobit,WMC,USD,0.001032,0.001032,0.001032,0.001032,0,0
2019-07-21,Yobit,NKT,BTC,9e-8,9e-8,9e-8,9e-8,0,0
2019-07-21,Yobit,IEC,DOGE,6.085,6.085,6.085,6.085,0,0
2019-07-21,Yobit,WMC,DOGE,0.4834,0.4834,0.4834,0.4834,0,0
2019-07-21,Yobit,IEC,WAVES,0.0245,0.0245,0.0245,0.0245,0,0
2019-07-21,Yobit,BTC,USD,10987.68,11205.59,10825.89,11097.99,11.7,128726.83
2019-07-21,Yobit,BTC,RUR,686500,704855.07,675025,700000,9.147,6270812.77
2019-07-21,Yobit,FAZZ,DOGE,0.505,0.505,0.505,0.505,0,0
2019-07-21,Yobit,IEC,BTC,0.00000385,0.00000385,0.00000385,0.00000385,0,0
2019-07-21,Yobit,XPO,ETH,0.00000192,0.00000192,0.00000192,0.00000192,0,0
2019-07-21,Yobit,FAZZ,ETH,0.00000851,0.00000851,0.00000851,0.00000851,0,0
2019-07-21,Yobit,XBTS,DOGE,0.7235,0.7235,0.7235,0.7235,0,0
2019-07-21,Yobit,XPO,RUR,0.025,0.025,0.025,0.025,0,0
2019-07-21,Yobit,HCC,WAVES,0.00000114,0.00000141,0.00000114,0.00000141,884.98,0.001009
2019-07-21,Yobit,XBTS,ETH,0.00001039,0.00001039,0.00001039,0.00001039,0,0
2019-07-21,Yobit,REN,RUR,6.113,6.113,6.113,6.113,0,0
2019-07-21,Yobit,REN,WAVES,0.0262,0.0262,0.0262,0.0262,0,0
2019-07-21,Yobit,JNT,WAVES,0.00000615,0.00000615,0.00000615,0.00000615,0,0
2019-07-21,Yobit,JNT,USD,0.0000055,0.0000055,0.0000055,0.0000055,0,0
2019-07-21,Yobit,JNT,DOGE,0.001995,0.001995,0.001995,0.001995,0,0
2019-07-21,Yobit,REN,USD,0.07235,0.07235,0.07235,0.07235,0,0
2019-07-21,Yobit,REN,ETH,0.0002527,0.00027,0.0002527,0.00027,1.192,0.0003012
2019-07-21,Yobit,REN,BTC,0.0000085,0.0000085,0.0000085,0.0000085,0,0
2019-07-21,Yobit,REN,DOGE,27.14,27.14,27.14,27.14,0,0
2019-07-21,Yobit,ARCT,USD,0.00053,0.00053,0.00053,0.00053,0,0
2019-07-21,Yobit,ARCT,BTC,6e-8,6e-8,6e-8,6e-8,0,0
2019-07-21,Yobit,ARCT,ETH,0.00000239,0.00000239,0.00000239,0.00000239,0,0
2019-07-21,Yobit,ARCT,DOGE,0.2187,0.2187,0.2187,0.2187,0,0
2019-07-21,Yobit,SYS,BTC,0.00000161,0.00000161,0.00000161,0.00000161,0,0
2019-07-21,Yobit,SYS,ETH,0.0000675,0.00009656,0.0000675,0.00009656,54.57,0.003684
2019-07-21,Yobit,HCC,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,SYS,DOGE,5.053,7.302,5.053,7.302,49.57,250.51
2019-07-21,Yobit,RING,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,ARCT,WAVES,0.0005963,0.0005963,0.0005963,0.0005963,0,0
2019-07-21,Yobit,ETZ,DOGE,181.82,181.82,181.82,181.82,0,0
2019-07-21,Yobit,PTA,ETH,0.00001001,0.00001001,0.00001001,0.00001001,0,0
2019-07-21,Yobit,ETZ,BTC,0.00005,0.00005,0.00005,0.00005,0,0
2019-07-21,Yobit,PTA,DOGE,0.9,0.9,0.9,0.9,0,0
2019-07-21,Yobit,CHIP,USD,0.00173,0.00173,0.00173,0.00173,0,0
2019-07-21,Yobit,PTA,USD,0.0088,0.0088,0.0088,0.0088,0,0
2019-07-21,Yobit,MXT,RUR,2.497,2.497,2.497,2.497,0,0
2019-07-21,Yobit,CHIP,ETH,0.0000051,0.0000051,0.0000051,0.0000051,0,0
2019-07-21,Yobit,CHIP,DOGE,0.4348,0.4348,0.4348,0.4348,0,0
2019-07-21,Yobit,URO,USD,0.002365,0.002365,0.002365,0.002365,0,0
2019-07-21,Yobit,URO,DOGE,0.6,0.6,0.6,0.6,106.31,63.79
2019-07-21,Yobit,URO,WAVES,0.002016,0.002016,0.002016,0.002016,0,0
2019-07-21,Yobit,HXX,WAVES,0.02381,0.02381,0.02381,0.02381,0,0
2019-07-21,Yobit,HXX,DOGE,20.34,20.34,20.34,20.34,0,0
2019-07-21,Yobit,LC,ETH,5e-8,5e-8,5e-8,5e-8,80000,0.004
2019-07-21,Yobit,CJ,DOGE,0.03763,0.03763,0.03763,0.03763,0,0
2019-07-21,Yobit,URO,BTC,2.6e-7,2.6e-7,2.6e-7,2.6e-7,0,0
2019-07-21,Yobit,CJ,USD,0.0001902,0.0001902,0.0001902,0.0001902,0,0
2019-07-21,Yobit,NLC2,RUR,0.2745,0.2745,0.2745,0.2745,0,0
2019-07-21,Yobit,NLC2,WAVES,0.002003,0.002003,0.002003,0.002003,0,0
2019-07-21,Yobit,NLC2,DOGE,1.167,1.167,1.167,1.167,0,0
2019-07-21,Yobit,NLC2,USD,0.004,0.004,0.004,0.004,0,0
2019-07-21,Yobit,CJ,BTC,1e-8,1e-8,1e-8,1e-8,0,0
2019-07-21,Yobit,DBIC,DOGE,15,15,15,15,0,0
2019-07-21,Yobit,XCE,RUR,0.8889,0.8889,0.8889,0.8889,0,0
2019-07-21,Yobit,DBIC,BTC,0.00000688,0.00000688,0.00000592,0.00000592,32.22,0.0001917
2019-07-21,Yobit,NLC2,BTC,4.3e-7,4.3e-7,4.1e-7,4.1e-7,450,0.0001935
2019-07-21,Yobit,XCE,DOGE,2.8,2.8,2.8,2.8,0,0
2019-07-21,Yobit,XCE,ETH,0.00003898,0.00003898,0.00003898,0.00003898,0,0
2019-07-21,Yobit,XCE,USD,0.007502,0.007502,0.007502,0.007502,0,0
2019-07-21,Yobit,GRE,DOGE,0.06,0.06,0.06,0.06,0,0
2019-07-21,Yobit,FXT,ETH,0.00000543,0.00000543,0.00000543,0.00000543,0,0
2019-07-21,Yobit,GRE,WAVES,0.001092,0.001092,0.001092,0.001092,0,0
2019-07-21,Yobit,GRE,BTC,1.5e-7,1.5e-7,1.5e-7,1.5e-7,0,0
2019-07-21,Yobit,SDC,RUR,1.109,1.109,1.109,1.109,0,0
2019-07-21,Yobit,SDC,DOGE,7.684,7.684,7.684,7.684,0,0
2019-07-21,Yobit,JOBS,ETH,7.4e-7,7.4e-7,4.2e-7,4.2e-7,6965.58,0.004449
2019-07-21,Yobit,JOBS,USD,0.0001937,0.0001937,0.00007311,0.00007311,151928.43,29.42
2019-07-21,Yobit,BTCRY,DOGE,0.01053,0.01053,0.01053,0.01053,447029.99,4705.48
2019-07-21,Yobit,BTCRY,USD,0.000034,0.00004,0.000034,0.00004,267016.22,9.239
2019-07-21,Yobit,STV,DOGE,0.7019,0.7019,0.7019,0.7019,0,0
